date,pit_id,target_tons,actual_tons,rainfall_mm,excavator_downtime_hrs,dumper_downtime_hrs,blasting_delay_mins
2025-05-25,Barbil_Pit_2,850,776,0.8,0.2,3.0,15
2025-05-25,Joda_Pit_3,700,601,5.4,1.8,1.9,0
2025-05-25,Garividi_Pit_1,600,552,4.8,0.2,0.5,15
2025-05-25,Vizianagaram_Pit_2,550,513,0.6,0.3,1.5,0
2025-05-25,Sandur_Pit_1,750,683,2.6,0.9,0.9,15
2025-05-25,Ballari_Pit_2,650,530,0.9,3.0,0.1,15
2025-05-26,Bharveli_Pit_1,850,798,0.4,0.4,2.0,0
2025-05-26,Ukwa_Pit_2,600,495,3.3,1.4,2.1,0
2025-05-26,Tirodi_Pit_3,750,725,3.6,0.0,0.0,0
2025-05-26,Dongri_Buzurg_Pit_4,900,792,0.3,0.9,4.0,0
2025-05-26,Mansar_Pit_5,500,380,0.2,1.0,1.0,60
2025-05-26,Kandri_Pit_6,650,633,0.3,0.3,0.0,0
2025-05-26,Keonjhar_Pit_1,800,743,1.9,1.0,1.2,0
2025-05-26,Barbil_Pit_2,850,477,1.2,8.4,2.9,45
2025-05-26,Joda_Pit_3,700,565,1.3,1.2,3.3,30
2025-05-26,Garividi_Pit_1,600,568,5.6,0.1,0.0,15
2025-05-26,Vizianagaram_Pit_2,550,526,0.8,0.3,1.1,0
2025-05-26,Sandur_Pit_1,750,696,1.4,1.2,0.8,0
2025-05-26,Ballari_Pit_2,650,566,2.7,1.6,1.8,0
2025-05-27,Bharveli_Pit_1,850,748,1.8,0.9,1.1,15
2025-05-27,Ukwa_Pit_2,600,551,2.5,0.1,2.2,0
2025-05-27,Tirodi_Pit_3,750,542,0.1,4.1,5.0,0
2025-05-27,Dongri_Buzurg_Pit_4,900,729,1.3,2.0,4.8,15
2025-05-27,Mansar_Pit_5,500,398,0.9,1.0,0.6,45
2025-05-27,Kandri_Pit_6,650,586,0.8,0.4,0.1,30
2025-05-27,Keonjhar_Pit_1,800,742,1.2,0.4,1.0,30
2025-05-27,Barbil_Pit_2,850,815,0.9,0.4,0.3,15
2025-05-27,Joda_Pit_3,700,597,1.3,2.2,0.1,15
2025-05-27,Garividi_Pit_1,600,455,4.3,1.4,4.2,0
2025-05-27,Vizianagaram_Pit_2,550,547,1.4,0.0,0.0,0
2025-05-27,Sandur_Pit_1,750,685,0.4,0.0,3.8,0
2025-05-27,Ballari_Pit_2,650,496,2.7,0.2,3.9,45
2025-05-28,Bharveli_Pit_1,850,576,0.0,4.6,3.4,45
2025-05-28,Ukwa_Pit_2,600,520,2.2,0.5,3.6,0
2025-05-28,Tirodi_Pit_3,750,698,5.1,0.2,0.4,15
2025-05-28,Dongri_Buzurg_Pit_4,900,848,2.9,1.1,0.4,0
2025-05-28,Mansar_Pit_5,500,428,4.7,0.6,1.2,0
2025-05-28,Kandri_Pit_6,650,587,1.2,1.6,1.2,0
2025-05-28,Keonjhar_Pit_1,800,688,0.3,1.2,1.8,30
2025-05-28,Barbil_Pit_2,850,664,1.4,2.5,4.4,30
2025-05-28,Joda_Pit_3,700,639,8.1,0.4,0.4,0
2025-05-28,Garividi_Pit_1,600,422,0.1,4.2,1.4,15
2025-05-28,Vizianagaram_Pit_2,550,460,0.1,1.0,2.0,0
2025-05-28,Sandur_Pit_1,750,712,2.8,0.3,0.4,0
2025-05-28,Ballari_Pit_2,650,563,3.5,0.5,1.4,30
2025-05-29,Bharveli_Pit_1,850,731,0.6,0.2,5.7,15
2025-05-29,Ukwa_Pit_2,600,554,0.6,0.8,0.6,0
2025-05-29,Tirodi_Pit_3,750,709,0.6,0.0,2.0,0
2025-05-29,Dongri_Buzurg_Pit_4,900,860,0.2,1.5,0.0,0
2025-05-29,Mansar_Pit_5,500,389,4.4,1.4,0.1,30
2025-05-29,Kandri_Pit_6,650,456,1.8,1.3,8.1,0
2025-05-29,Keonjhar_Pit_1,800,765,2.0,0.7,0.1,0
2025-05-29,Barbil_Pit_2,850,821,1.7,0.9,0.1,0
2025-05-29,Joda_Pit_3,700,595,5.2,0.6,1.6,30
2025-05-29,Garividi_Pit_1,600,491,3.9,0.5,3.5,0
2025-05-29,Vizianagaram_Pit_2,550,506,0.7,0.1,2.5,0
2025-05-29,Sandur_Pit_1,750,635,4.6,2.0,1.3,15
2025-05-29,Ballari_Pit_2,650,575,1.3,0.5,4.0,0
2025-05-30,Bharveli_Pit_1,850,810,1.4,0.7,1.2,0
2025-05-30,Ukwa_Pit_2,600,584,1.4,0.3,0.3,0
2025-05-30,Tirodi_Pit_3,750,650,2.0,1.4,1.8,0
2025-05-30,Dongri_Buzurg_Pit_4,900,853,1.0,0.5,1.6,0
2025-05-30,Mansar_Pit_5,500,427,2.0,0.4,0.0,45
2025-05-30,Kandri_Pit_6,650,490,0.5,2.9,2.0,30
2025-05-30,Keonjhar_Pit_1,800,784,1.5,0.2,0.6,0
2025-05-30,Barbil_Pit_2,850,793,0.3,0.3,2.5,0
2025-05-30,Joda_Pit_3,700,640,7.5,0.4,0.2,15
2025-05-30,Garividi_Pit_1,600,508,4.7,1.7,1.6,0
2025-05-30,Vizianagaram_Pit_2,550,398,2.3,1.4,5.4,0
2025-05-30,Sandur_Pit_1,750,655,0.0,0.9,2.0,30
2025-05-30,Ballari_Pit_2,650,582,1.4,0.4,3.2,0
2025-05-31,Bharveli_Pit_1,850,768,3.2,1.0,2.4,0
2025-05-31,Ukwa_Pit_2,600,559,1.6,0.3,1.0,0
2025-05-31,Tirodi_Pit_3,750,595,0.6,3.8,0.3,30
2025-05-31,Dongri_Buzurg_Pit_4,900,793,0.1,0.6,4.4,0
2025-05-31,Mansar_Pit_5,500,397,1.8,0.8,3.3,0
2025-05-31,Kandri_Pit_6,650,480,2.2,3.1,2.8,0
2025-05-31,Keonjhar_Pit_1,800,777,1.3,0.6,0.6,0
2025-05-31,Barbil_Pit_2,850,763,7.8,0.1,4.1,0
2025-05-31,Joda_Pit_3,700,633,2.0,2.0,0.7,0
2025-05-31,Garividi_Pit_1,600,529,5.2,1.9,0.2,0
2025-05-31,Vizianagaram_Pit_2,550,518,1.1,0.1,1.5,0
2025-05-31,Sandur_Pit_1,750,617,0.8,1.2,1.1,60
2025-05-31,Ballari_Pit_2,650,572,4.1,0.5,0.1,30
2025-06-01,Bharveli_Pit_1,850,555,59.7,0.3,3.8,0
2025-06-01,Ukwa_Pit_2,600,150,93.7,0.4,4.9,0
2025-06-01,Tirodi_Pit_3,750,625,16.2,0.3,2.0,0
2025-06-01,Dongri_Buzurg_Pit_4,900,730,20.1,0.3,5.0,0
2025-06-01,Mansar_Pit_5,500,373,13.4,0.3,1.1,45
2025-06-01,Kandri_Pit_6,650,475,31.1,1.0,0.1,15
2025-06-01,Keonjhar_Pit_1,800,692,7.2,0.6,0.7,45
2025-06-01,Barbil_Pit_2,850,770,3.4,0.9,0.2,30
2025-06-01,Joda_Pit_3,700,513,16.7,2.9,1.2,0
2025-06-01,Garividi_Pit_1,600,444,21.6,1.3,0.2,30
2025-06-01,Vizianagaram_Pit_2,550,367,38.6,0.5,0.2,15
2025-06-01,Sandur_Pit_1,750,331,53.0,2.4,5.1,45
2025-06-01,Ballari_Pit_2,650,453,23.0,1.0,0.7,45
2025-06-02,Bharveli_Pit_1,850,588,17.5,0.7,9.6,0
2025-06-02,Ukwa_Pit_2,600,321,42.1,1.6,2.5,30
2025-06-02,Tirodi_Pit_3,750,586,7.3,2.2,3.6,0
2025-06-02,Dongri_Buzurg_Pit_4,900,725,26.0,0.9,0.1,30
2025-06-02,Mansar_Pit_5,500,384,17.6,1.1,1.1,0
2025-06-02,Kandri_Pit_6,650,531,4.3,0.2,5.8,0
2025-06-02,Keonjhar_Pit_1,800,705,7.8,1.0,1.5,0
2025-06-02,Barbil_Pit_2,850,690,6.8,0.4,4.4,30
2025-06-02,Joda_Pit_3,700,551,29.9,0.1,0.9,15
2025-06-02,Garividi_Pit_1,600,434,23.0,0.4,2.4,30
2025-06-02,Vizianagaram_Pit_2,550,413,9.8,2.0,0.2,30
2025-06-02,Sandur_Pit_1,750,459,59.6,0.5,0.5,15
2025-06-02,Ballari_Pit_2,650,497,15.2,0.5,1.9,30
2025-06-03,Bharveli_Pit_1,850,648,12.5,1.2,1.0,90
2025-06-03,Ukwa_Pit_2,600,263,32.6,3.4,2.9,45
2025-06-03,Tirodi_Pit_3,750,675,7.3,0.5,0.0,15
2025-06-03,Dongri_Buzurg_Pit_4,900,653,17.6,0.8,5.8,45
2025-06-03,Mansar_Pit_5,500,377,13.8,0.5,2.6,15
2025-06-03,Kandri_Pit_6,650,461,21.2,2.1,2.6,0
2025-06-03,Keonjhar_Pit_1,800,727,8.7,0.1,1.1,0
2025-06-03,Barbil_Pit_2,850,754,7.2,1.3,2.3,0
2025-06-03,Joda_Pit_3,700,655,7.1,0.0,0.4,0
2025-06-03,Garividi_Pit_1,600,473,23.7,0.2,1.2,15
2025-06-03,Vizianagaram_Pit_2,550,332,39.8,0.6,1.0,15
2025-06-03,Sandur_Pit_1,750,603,31.2,0.4,0.2,15
2025-06-03,Ballari_Pit_2,650,503,26.0,0.7,1.5,15
2025-06-04,Bharveli_Pit_1,850,643,33.7,1.3,1.2,15
2025-06-04,Ukwa_Pit_2,600,463,13.3,1.6,1.4,0
2025-06-04,Tirodi_Pit_3,750,477,55.7,0.0,2.2,30
2025-06-04,Dongri_Buzurg_Pit_4,900,816,10.0,0.1,1.3,0
2025-06-04,Mansar_Pit_5,500,385,2.8,1.0,2.1,30
2025-06-04,Kandri_Pit_6,650,270,76.5,2.2,0.6,0
2025-06-04,Keonjhar_Pit_1,800,683,14.3,0.6,1.4,15
2025-06-04,Barbil_Pit_2,850,673,2.8,2.1,0.6,60
2025-06-04,Joda_Pit_3,700,572,3.1,3.5,0.2,0
2025-06-04,Garividi_Pit_1,600,308,47.5,0.6,4.2,15
2025-06-04,Vizianagaram_Pit_2,550,376,24.9,2.1,0.6,0
2025-06-04,Sandur_Pit_1,750,499,13.2,5.2,1.0,15
2025-06-04,Ballari_Pit_2,650,513,18.9,0.4,0.1,45
2025-06-05,Bharveli_Pit_1,850,655,37.5,1.1,0.8,0
2025-06-05,Ukwa_Pit_2,600,331,49.1,1.3,1.3,15
2025-06-05,Tirodi_Pit_3,750,644,5.4,0.3,1.7,45
2025-06-05,Dongri_Buzurg_Pit_4,900,751,12.9,0.3,1.7,45
2025-06-05,Mansar_Pit_5,500,372,19.2,1.5,0.2,0
2025-06-05,Kandri_Pit_6,650,450,12.3,0.8,4.2,45
2025-06-05,Keonjhar_Pit_1,800,666,11.1,0.4,1.5,45
2025-06-05,Barbil_Pit_2,850,429,81.9,1.2,2.9,15
2025-06-05,Joda_Pit_3,700,583,20.2,1.5,0.4,0
2025-06-05,Garividi_Pit_1,600,401,11.3,3.5,0.9,30
2025-06-05,Vizianagaram_Pit_2,550,290,21.2,2.5,1.0,60
2025-06-05,Sandur_Pit_1,750,621,6.0,0.1,3.6,30
2025-06-05,Ballari_Pit_2,650,463,12.0,3.0,0.9,15
2025-06-06,Bharveli_Pit_1,850,748,14.8,0.9,1.0,0
2025-06-06,Ukwa_Pit_2,600,499,22.2,0.2,0.0,0
2025-06-06,Tirodi_Pit_3,750,568,30.5,0.1,3.8,0
2025-06-06,Dongri_Buzurg_Pit_4,900,775,0.4,1.6,3.3,15
2025-06-06,Mansar_Pit_5,500,369,5.2,0.4,1.0,60
2025-06-06,Kandri_Pit_6,650,573,14.5,0.4,1.0,0
2025-06-06,Keonjhar_Pit_1,800,599,40.1,0.3,2.1,0
2025-06-06,Barbil_Pit_2,850,461,85.9,0.7,2.1,0
2025-06-06,Joda_Pit_3,700,546,5.1,0.6,0.3,90
2025-06-06,Garividi_Pit_1,600,459,24.6,0.8,1.7,0
2025-06-06,Vizianagaram_Pit_2,550,352,20.2,0.4,4.5,30
2025-06-06,Sandur_Pit_1,750,713,0.3,0.3,1.8,0
2025-06-06,Ballari_Pit_2,650,479,17.8,2.4,1.9,0
2025-06-07,Bharveli_Pit_1,850,751,4.9,1.1,0.7,45
2025-06-07,Ukwa_Pit_2,600,422,35.3,1.0,0.7,0
2025-06-07,Tirodi_Pit_3,750,663,6.4,0.2,0.3,30
2025-06-07,Dongri_Buzurg_Pit_4,900,817,6.5,0.8,1.0,15
2025-06-07,Mansar_Pit_5,500,374,13.9,1.0,1.3,15
2025-06-07,Kandri_Pit_6,650,545,4.2,1.1,0.3,30
2025-06-07,Keonjhar_Pit_1,800,750,1.2,0.6,2.0,0
2025-06-07,Barbil_Pit_2,850,614,39.7,1.1,1.4,0
2025-06-07,Joda_Pit_3,700,586,16.0,1.3,0.9,0
2025-06-07,Garividi_Pit_1,600,536,6.0,0.0,0.6,30
2025-06-07,Vizianagaram_Pit_2,550,138,79.9,0.8,4.0,30
2025-06-07,Sandur_Pit_1,750,627,32.0,0.1,0.4,0
2025-06-07,Ballari_Pit_2,650,426,38.6,0.5,2.7,0
2025-06-08,Bharveli_Pit_1,850,805,4.8,0.5,0.8,0
2025-06-08,Ukwa_Pit_2,600,419,10.8,2.0,0.1,60
2025-06-08,Tirodi_Pit_3,750,323,107.3,0.1,0.6,0
2025-06-08,Dongri_Buzurg_Pit_4,900,697,25.8,1.6,0.2,30
2025-06-08,Mansar_Pit_5,500,259,30.6,0.9,3.5,30
2025-06-08,Kandri_Pit_6,650,508,17.0,0.1,4.9,0
2025-06-08,Keonjhar_Pit_1,800,606,29.9,0.8,0.0,45
2025-06-08,Barbil_Pit_2,850,798,6.5,0.1,0.7,0
2025-06-08,Joda_Pit_3,700,439,17.7,3.7,1.4,45
2025-06-08,Garividi_Pit_1,600,315,48.2,0.7,3.2,0
2025-06-08,Vizianagaram_Pit_2,550,414,3.4,2.1,1.4,45
2025-06-08,Sandur_Pit_1,750,575,24.6,1.7,0.5,15
2025-06-08,Ballari_Pit_2,650,461,30.8,0.2,2.7,15
2025-06-09,Bharveli_Pit_1,850,736,2.9,0.8,0.1,60
2025-06-09,Ukwa_Pit_2,600,525,1.0,1.5,1.2,0
2025-06-09,Tirodi_Pit_3,750,590,22.0,0.4,3.9,0
2025-06-09,Dongri_Buzurg_Pit_4,900,746,14.9,0.9,0.2,60
2025-06-09,Mansar_Pit_5,500,384,12.2,1.0,1.2,15
2025-06-09,Kandri_Pit_6,650,588,1.4,0.4,2.7,0
2025-06-09,Keonjhar_Pit_1,800,691,23.7,0.2,0.1,0
2025-06-09,Barbil_Pit_2,850,779,3.4,0.4,1.2,15
2025-06-09,Joda_Pit_3,700,562,23.5,0.6,1.0,0
2025-06-09,Garividi_Pit_1,600,395,46.2,0.3,0.0,15
2025-06-09,Vizianagaram_Pit_2,550,359,49.0,0.1,0.2,0
2025-06-09,Sandur_Pit_1,750,602,23.5,0.4,2.0,15
2025-06-09,Ballari_Pit_2,650,374,45.0,0.6,1.4,45
2025-06-10,Bharveli_Pit_1,850,615,49.8,0.5,0.4,30
2025-06-10,Ukwa_Pit_2,600,373,58.7,0.2,0.0,0
2025-06-10,Tirodi_Pit_3,750,596,24.3,1.2,0.6,0
2025-06-10,Dongri_Buzurg_Pit_4,900,698,1.5,2.9,0.4,90
2025-06-10,Mansar_Pit_5,500,408,4.7,1.6,0.4,0
2025-06-10,Kandri_Pit_6,650,484,20.4,2.1,0.6,15
2025-06-10,Keonjhar_Pit_1,800,654,16.6,0.5,3.6,0
2025-06-10,Barbil_Pit_2,850,667,26.8,0.2,0.8,60
2025-06-10,Joda_Pit_3,700,594,7.1,1.2,2.2,0
2025-06-10,Garividi_Pit_1,600,460,15.3,0.9,1.9,15
2025-06-10,Vizianagaram_Pit_2,550,319,52.7,0.5,0.6,0
2025-06-10,Sandur_Pit_1,750,553,27.0,1.0,3.0,0
2025-06-10,Ballari_Pit_2,650,342,51.1,0.5,4.2,15
2025-06-11,Bharveli_Pit_1,850,762,19.0,0.2,1.4,0
2025-06-11,Ukwa_Pit_2,600,418,1.3,3.3,1.6,45
2025-06-11,Tirodi_Pit_3,750,536,18.0,1.2,5.2,0
2025-06-11,Dongri_Buzurg_Pit_4,900,503,52.0,2.8,1.8,60
2025-06-11,Mansar_Pit_5,500,318,30.3,0.0,3.8,0
2025-06-11,Kandri_Pit_6,650,541,15.4,0.9,0.3,0
2025-06-11,Keonjhar_Pit_1,800,524,40.1,3.2,1.5,0
2025-06-11,Barbil_Pit_2,850,508,64.5,1.6,1.4,15
2025-06-11,Joda_Pit_3,700,606,11.5,1.4,0.1,0
2025-06-11,Garividi_Pit_1,600,533,13.0,0.2,0.0,0
2025-06-11,Vizianagaram_Pit_2,550,138,111.0,0.5,1.5,60
2025-06-11,Sandur_Pit_1,750,644,4.6,1.4,2.3,0
2025-06-11,Ballari_Pit_2,650,639,0.8,0.1,0.1,0
2025-06-12,Bharveli_Pit_1,850,698,17.8,0.8,0.5,45
2025-06-12,Ukwa_Pit_2,600,527,8.9,0.8,0.8,0
2025-06-12,Tirodi_Pit_3,750,501,3.5,1.9,8.9,0
2025-06-12,Dongri_Buzurg_Pit_4,900,692,31.7,0.5,3.8,15
2025-06-12,Mansar_Pit_5,500,285,15.0,1.1,4.9,30
2025-06-12,Kandri_Pit_6,650,509,15.9,0.4,1.9,30
2025-06-12,Keonjhar_Pit_1,800,459,32.9,5.0,0.5,45
2025-06-12,Barbil_Pit_2,850,645,33.1,0.1,2.5,15
2025-06-12,Joda_Pit_3,700,601,8.6,1.2,1.6,0
2025-06-12,Garividi_Pit_1,600,357,21.1,2.3,4.2,15
2025-06-12,Vizianagaram_Pit_2,550,344,35.0,0.6,2.2,0
2025-06-12,Sandur_Pit_1,750,665,0.5,1.4,2.9,0
2025-06-12,Ballari_Pit_2,650,471,14.9,2.1,2.4,0
2025-06-13,Bharveli_Pit_1,850,712,20.7,0.2,0.6,45
2025-06-13,Ukwa_Pit_2,600,219,29.1,4.7,2.3,60
2025-06-13,Tirodi_Pit_3,750,699,0.5,1.2,1.0,0
2025-06-13,Dongri_Buzurg_Pit_4,900,638,49.6,2.1,0.0,15
2025-06-13,Mansar_Pit_5,500,253,44.6,0.4,4.6,0
2025-06-13,Kandri_Pit_6,650,494,27.2,1.2,0.5,0
2025-06-13,Keonjhar_Pit_1,800,728,10.0,0.8,0.1,0
2025-06-13,Barbil_Pit_2,850,692,16.6,0.1,3.0,30
2025-06-13,Joda_Pit_3,700,301,70.5,0.9,1.5,60
2025-06-13,Garividi_Pit_1,600,407,25.7,0.0,2.1,45
2025-06-13,Vizianagaram_Pit_2,550,246,27.8,5.1,0.2,15
2025-06-13,Sandur_Pit_1,750,651,8.3,1.1,1.5,0
2025-06-13,Ballari_Pit_2,650,588,3.4,0.3,2.9,0
2025-06-14,Bharveli_Pit_1,850,666,16.7,3.1,0.4,0
2025-06-14,Ukwa_Pit_2,600,244,58.0,2.7,2.4,0
2025-06-14,Tirodi_Pit_3,750,696,0.6,0.5,0.2,30
2025-06-14,Dongri_Buzurg_Pit_4,900,683,45.3,0.3,0.9,15
2025-06-14,Mansar_Pit_5,500,424,14.0,0.6,0.1,0
2025-06-14,Kandri_Pit_6,650,473,13.3,0.6,1.9,60
2025-06-14,Keonjhar_Pit_1,800,685,7.8,0.6,2.5,15
2025-06-14,Barbil_Pit_2,850,738,5.2,0.8,1.2,45
2025-06-14,Joda_Pit_3,700,570,15.5,0.4,0.4,45
2025-06-14,Garividi_Pit_1,600,523,5.2,1.6,1.0,0
2025-06-14,Vizianagaram_Pit_2,550,377,11.2,2.1,1.3,30
2025-06-14,Sandur_Pit_1,750,668,0.6,0.5,3.6,0
2025-06-14,Ballari_Pit_2,650,574,8.0,0.4,1.5,0
2025-06-15,Bharveli_Pit_1,850,654,28.0,0.3,4.3,0
2025-06-15,Ukwa_Pit_2,600,562,4.1,0.1,1.3,0
2025-06-15,Tirodi_Pit_3,750,610,8.3,1.0,2.7,30
2025-06-15,Dongri_Buzurg_Pit_4,900,767,7.6,0.3,5.4,0
2025-06-15,Mansar_Pit_5,500,149,73.6,0.5,0.9,30
2025-06-15,Kandri_Pit_6,650,505,22.1,0.4,1.3,30
2025-06-15,Keonjhar_Pit_1,800,672,27.3,0.3,0.9,0
2025-06-15,Barbil_Pit_2,850,775,19.9,0.1,0.0,0
2025-06-15,Joda_Pit_3,700,572,2.9,0.8,1.0,60
2025-06-15,Garividi_Pit_1,600,239,72.4,1.7,1.5,0
2025-06-15,Vizianagaram_Pit_2,550,425,23.1,1.0,0.4,0
2025-06-15,Sandur_Pit_1,750,447,72.6,0.4,0.9,0
2025-06-15,Ballari_Pit_2,650,373,54.4,1.4,0.3,15
2025-06-16,Bharveli_Pit_1,850,764,9.4,0.2,3.1,0
2025-06-16,Ukwa_Pit_2,600,399,12.1,2.3,0.7,60
2025-06-16,Tirodi_Pit_3,750,400,73.1,0.2,0.3,45
2025-06-16,Dongri_Buzurg_Pit_4,900,699,40.1,0.2,0.2,45
2025-06-16,Mansar_Pit_5,500,301,34.8,1.0,2.3,0
2025-06-16,Kandri_Pit_6,650,441,7.0,1.4,0.9,90
2025-06-16,Keonjhar_Pit_1,800,595,10.7,2.8,4.3,0
2025-06-16,Barbil_Pit_2,850,537,62.4,0.7,2.2,0
2025-06-16,Joda_Pit_3,700,601,6.5,0.2,0.9,30
2025-06-16,Garividi_Pit_1,600,499,8.3,0.7,0.1,30
2025-06-16,Vizianagaram_Pit_2,550,138,114.9,0.6,0.0,0
2025-06-16,Sandur_Pit_1,750,518,38.8,0.3,2.3,15
2025-06-16,Ballari_Pit_2,650,581,9.7,0.9,0.3,0
2025-06-17,Bharveli_Pit_1,850,611,45.7,1.0,0.3,15
2025-06-17,Ukwa_Pit_2,600,527,17.6,0.6,0.2,0
2025-06-17,Tirodi_Pit_3,750,435,64.9,0.5,2.3,15
2025-06-17,Dongri_Buzurg_Pit_4,900,678,30.4,0.3,4.6,15
2025-06-17,Mansar_Pit_5,500,441,2.6,1.2,0.0,0
2025-06-17,Kandri_Pit_6,650,482,5.4,1.1,6.2,0
2025-06-17,Keonjhar_Pit_1,800,530,17.1,2.9,3.5,30
2025-06-17,Barbil_Pit_2,850,768,8.8,0.9,0.4,0
2025-06-17,Joda_Pit_3,700,412,56.6,0.6,0.0,45
2025-06-17,Garividi_Pit_1,600,564,4.8,1.1,0.0,0
2025-06-17,Vizianagaram_Pit_2,550,255,58.9,2.2,0.4,0
2025-06-17,Sandur_Pit_1,750,604,24.7,0.5,1.8,0
2025-06-17,Ballari_Pit_2,650,566,6.0,2.1,0.1,0
2025-06-18,Bharveli_Pit_1,850,212,163.6,0.6,1.9,0
2025-06-18,Ukwa_Pit_2,600,469,9.4,1.9,1.5,0
2025-06-18,Tirodi_Pit_3,750,649,20.4,0.9,0.3,0
2025-06-18,Dongri_Buzurg_Pit_4,900,677,35.8,0.7,4.5,0
2025-06-18,Mansar_Pit_5,500,355,13.4,1.7,1.3,15
2025-06-18,Kandri_Pit_6,650,305,7.9,8.0,0.6,45
2025-06-18,Keonjhar_Pit_1,800,630,28.2,0.5,1.3,30
2025-06-18,Barbil_Pit_2,850,770,1.1,1.0,3.1,0
2025-06-18,Joda_Pit_3,700,515,33.7,1.1,0.8,0
2025-06-18,Garividi_Pit_1,600,478,28.9,0.0,0.4,0
2025-06-18,Vizianagaram_Pit_2,550,361,21.1,1.6,0.2,30
2025-06-18,Sandur_Pit_1,750,337,88.9,0.1,3.7,0
2025-06-18,Ballari_Pit_2,650,433,12.5,2.1,3.8,15
2025-06-19,Bharveli_Pit_1,850,621,44.7,0.1,2.7,0
2025-06-19,Ukwa_Pit_2,600,426,15.0,0.6,1.1,60
2025-06-19,Tirodi_Pit_3,750,619,5.0,1.4,2.7,15
2025-06-19,Dongri_Buzurg_Pit_4,900,704,23.3,0.9,3.2,30
2025-06-19,Mansar_Pit_5,500,246,51.0,0.6,2.6,0
2025-06-19,Kandri_Pit_6,650,589,0.1,0.8,0.2,30
2025-06-19,Keonjhar_Pit_1,800,752,2.3,0.4,2.4,0
2025-06-19,Barbil_Pit_2,850,599,26.0,2.7,1.8,30
2025-06-19,Joda_Pit_3,700,399,56.2,1.4,1.6,15
2025-06-19,Garividi_Pit_1,600,473,13.4,0.1,2.5,15
2025-06-19,Vizianagaram_Pit_2,550,404,10.2,0.4,3.3,30
2025-06-19,Sandur_Pit_1,750,639,18.1,0.2,0.4,15
2025-06-19,Ballari_Pit_2,650,261,74.9,1.8,0.8,30
2025-06-20,Bharveli_Pit_1,850,803,10.8,0.2,0.1,0
2025-06-20,Ukwa_Pit_2,600,414,5.8,3.9,0.0,30
2025-06-20,Tirodi_Pit_3,750,658,9.7,0.0,4.0,0
2025-06-20,Dongri_Buzurg_Pit_4,900,883,1.7,0.1,0.2,0
2025-06-20,Mansar_Pit_5,500,323,35.7,0.7,0.7,0
2025-06-20,Kandri_Pit_6,650,549,9.6,0.5,1.5,15
2025-06-20,Keonjhar_Pit_1,800,542,16.4,0.6,6.9,30
2025-06-20,Barbil_Pit_2,850,809,7.9,0.1,0.7,0
2025-06-20,Joda_Pit_3,700,605,0.4,1.9,0.7,15
2025-06-20,Garividi_Pit_1,600,150,75.0,7.4,0.7,0
2025-06-20,Vizianagaram_Pit_2,550,138,48.9,7.2,1.6,30
2025-06-20,Sandur_Pit_1,750,559,21.3,2.0,1.9,0
2025-06-20,Ballari_Pit_2,650,534,10.3,0.2,0.4,45
2025-06-21,Bharveli_Pit_1,850,778,19.1,0.3,0.3,0
2025-06-21,Ukwa_Pit_2,600,439,17.5,0.3,4.7,0
2025-06-21,Tirodi_Pit_3,750,648,10.0,1.2,0.5,15
2025-06-21,Dongri_Buzurg_Pit_4,900,650,37.0,2.9,0.5,0
2025-06-21,Mansar_Pit_5,500,274,57.9,0.1,0.2,0
2025-06-21,Kandri_Pit_6,650,587,2.8,0.5,0.3,15
2025-06-21,Keonjhar_Pit_1,800,595,48.5,0.1,1.9,0
2025-06-21,Barbil_Pit_2,850,797,5.8,0.6,0.1,15
2025-06-21,Joda_Pit_3,700,591,3.2,2.2,1.1,15
2025-06-21,Garividi_Pit_1,600,469,21.1,0.6,0.3,30
2025-06-21,Vizianagaram_Pit_2,550,432,9.2,0.7,1.0,30
2025-06-21,Sandur_Pit_1,750,593,24.4,1.1,2.0,0
2025-06-21,Ballari_Pit_2,650,438,9.2,4.6,2.7,0
2025-06-22,Bharveli_Pit_1,850,831,0.1,0.0,0.4,0
2025-06-22,Ukwa_Pit_2,600,430,33.4,0.3,0.8,15
2025-06-22,Tirodi_Pit_3,750,449,41.5,2.0,3.8,15
2025-06-22,Dongri_Buzurg_Pit_4,900,774,20.8,0.3,0.9,15
2025-06-22,Mansar_Pit_5,500,476,7.4,0.1,0.0,0
2025-06-22,Kandri_Pit_6,650,212,108.2,0.4,0.2,15
2025-06-22,Keonjhar_Pit_1,800,537,48.8,1.2,0.6,15
2025-06-22,Barbil_Pit_2,850,585,27.5,2.3,3.3,15
2025-06-22,Joda_Pit_3,700,552,14.0,1.1,2.7,0
2025-06-22,Garividi_Pit_1,600,551,6.4,0.7,0.2,0
2025-06-22,Vizianagaram_Pit_2,550,399,4.9,0.5,0.7,90
2025-06-22,Sandur_Pit_1,750,679,6.9,0.8,1.3,0
2025-06-22,Ballari_Pit_2,650,397,35.3,0.4,4.1,15
2025-06-23,Bharveli_Pit_1,850,594,42.6,0.4,0.7,60
2025-06-23,Ukwa_Pit_2,600,529,4.5,0.0,1.0,30
2025-06-23,Tirodi_Pit_3,750,613,19.0,0.1,1.4,30
2025-06-23,Dongri_Buzurg_Pit_4,900,863,2.4,0.2,0.0,15
2025-06-23,Mansar_Pit_5,500,125,100.5,0.1,3.7,30
2025-06-23,Kandri_Pit_6,650,420,9.4,4.0,0.5,45
